"snl_id","primary_commodity"
"50211","Copper"
"65334","Gold"
"37193","Copper"
"67304","Gold"
"61658","U3O8"
"31843","Gold"
"41131","Coal"
"55601","U3O8"
"38745","Gold"
"41033","Coal"
"50395","Coal"
"39658","Zinc"
"64210","Iron Ore"
"40428","Coal"
"82973","Gold"
"50684","Coal"
"34126","Gold"
"62827","Gold"
"59078","Iron Ore"
"49971","Copper"
"70304","Manganese"
"70366","Iron Ore"
"78647","Lithium"
"70303","Lithium"
"81398","Cobalt"
"38141","Iron Ore"
"28765","Copper"
"29057","Zinc"
"60164","Gold"
"64209","Copper"
"40268","Coal"
"33463","Copper"
"59079","Iron Ore"
"70016","Coal"
"25585","Gold"
"38263","Coal"
"55102","Copper"
"59408","Gold"
"57838","Gold"
"55671","Copper"
"56629","Coal"
"52451","U3O8"
"59753","Gold"
"67041","U3O8"
"68166","U3O8"
"34803","U3O8"
"55190","U3O8"
"50992","U3O8"
"67054","U3O8"
"37578","Gold"
"39788","Coal"
"31703","Diamonds"
"52670","Gold"
"65657","Zinc"
"31464","Gold"
"59755","Molybdenum"
"36524","Nickel"
"59561","Gold"
"67849","Copper"
"34044","Gold"
"56971","Gold"
"61255","U3O8"
"24694","Gold"
"26134","Gold"
"27581","Gold"
"38987","Potash"
"25511","Gold"
"81845","Copper"
"24639","Gold"
"34963","U3O8"
"77442","Lithium"
"37717","Zinc"
"24819","Silver"
"54470","Gold"
"64482","Gold"
"67099","Gold"
"26908","Copper"
"53404","Diamonds"
"54444","Gold"
"55403","U3O8"
"80576","Gold"
"70577","Silver"
"67522","Tungsten"
"30978","Silver"
"30111","Copper"
"30275","Gold"
"53730","Gold"
"64617","Gold"
"41413","Coal"
"55144","Nickel"
"28509","Gold"
"54527","Gold"
"57907","Gold"
"31807","Diamonds"
"33347","Diamonds"
"53466","Diamonds"
"54095","Diamonds"
"33188","Diamonds"
"32799","Diamonds"
"32868","Diamonds"
"66331","Iron Ore"
"36686","Iron Ore"
"36441","Tungsten"
"53589","Copper"
"60155","Gold"
"79032","Gold"
"77777","Zinc"
"61242","Gold"
"60688","Gold"
"42088","Gold"
"25877","Gold"
"24717","Gold"
"31966","Iron Ore"
"70305","Iron Ore"
"25025","Silver"
"33697","Gold"
"53876","Gold"
"37914","Gold"
"30500","Gold"
"59551","Graphite"
"26048","Gold"
"54356","Gold"
"54383","Gold"
"40585","Copper"
"77703","Cobalt"
"61660","U3O8"
"30372","Gold"
"78575","Gold"
"61246","Gold"
"41358","Coal"
"50077","Coal"
"76993","Graphite"
"61661","U3O8"
"26224","Gold"
"65708","Gold"
"59414","Gold"
"77216","Lead"
"68281","Gold"
"41650","Copper"
"54650","Gold"
"55023","Gold"
"59341","Gold"
"80462","Gold"
"29981","Gold"
"30445","Gold"
"28408","Gold"
"30203","Gold"
"29573","Gold"
"27572","Copper"
"25454","Gold"
"24932","Gold"
"27691","Gold"
"27939","Gold"
"28641","Gold"
"32396","Platinum"
"32662","Gold"
"34232","Copper"
"34644","U3O8"
"37508","Phosphate"
"54099","Copper"
"54371","Gold"
"66415","Copper"
"67587","Gold"
"76914","Copper"
"55762","Gold"
"60023","Gold"
"60697","Gold"
"54928","Bauxite"
"58430","Bauxite"
"41233","Copper"
"39789","Coal"
"24790","Lead"
"58116","Copper"
"79338","Gold"
"60665","Manganese"
"55555","Coal"
"52707","Vanadium"
"30889","Zinc"
"50654","Coal"
"29166","Lithium"
"67190","Copper"
"56146","Gold"
"28461","Zinc"
"50008","Nickel"
"40073","Lithium"
"36256","Molybdenum"
"39834","Copper"
"38701","Lanthanides"
"31689","Nickel"
"54663","Gold"
"56838","Gold"
"56080","Nickel"
"32309","Diamonds"
"32956","Diamonds"
"60898","Coal"
"37625","Iron Ore"
"26257","Silver"
"35867","Gold"
"29983","Gold"
"30620","Copper"
"39644","Coal"
"55881","Gold"
"77426","Gold"
"56307","Ilmenite"
"31275","Diamonds"
"58990","Manganese"
"63746","Gold"
"41514","Coal"
"28958","Gold"
"58929","Gold"
"37191","Gold"
"60128","Nickel"
"67422","Lanthanides"
"55209","Bauxite"
"63075","Copper"
"34500","Diamonds"
"63272","Copper"
"37652","Iron Ore"
"60662","Silver"
"35150","Copper"
"30888","Gold"
"34111","Gold"
"60113","Copper"
"69042","Coal"
"32058","Gold"
"30795","Gold"
"65959","Gold"
"59442","Gold"
"60831","Gold"
"49885","Zinc"
"41912","Coal"
"31384","Diamonds"
"31383","Diamonds"
"28954","Copper"
"40520","Silver"
"32328","Gold"
"51183","Gold"
"59683","Copper"
"49721","Coal"
"66905","Copper"
"77530","Bauxite"
"30444","Gold"
"63168","Molybdenum"
"36090","U3O8"
"69014","Coal"
"66892","Potash"
"27625","Zinc"
"64931","Lanthanides"
"28658","Copper"
"55572","Gold"
"37113","Gold"
"36179","Silver"
"54499","Gold"
"30517","Gold"
"50764","Tin"
"54228","Manganese"
"31538","Zinc"
"53606","Gold"
"36300","Zinc"
"62177","Copper"
"29594","Copper"
"25861","Gold"
"35295","Molybdenum"
"25309","Gold"
"25365","Gold"
"63831","Gold"
"39414","Coal"
"55901","Nickel"
"40123","Coal"
"52115","Zinc"
"42054","Coal"
"56026","Copper"
"65673","Gold"
"34952","Zinc"
"66767","Gold"
"55087","Gold"
"38254","Coal"
"35175","Copper"
"70312","Iron Ore"
"31115","Copper"
"32435","Gold"
"63418","Gold"
"29889","Copper"
"41011","Copper"
"67584","Copper"
"68572","Coal"
"50582","Gold"
"63728","Gold"
"35801","U3O8"
"40832","Silver"
"29014","Gold"
"29537","Copper"
"81663","Copper"
"35136","Diamonds"
"80504","Gold"
"28702","Zinc"
"38985","U3O8"
"32791","Copper"
"57188","Copper"
"61470","Gold"
"39992","Coal"
"32690","Gold"
"38666","Silver"
"66445","Copper"
"68231","Coal"
"58963","Coal"
"25871","Gold"
"24866","Silver"
"50303","U3O8"
"28669","Silver"
"39057","Coal"
"80020","Gold"
"33931","Gold"
"58242","Coal"
"31393","Diamonds"
"26889","Gold"
"27916","Gold"
"29252","Gold"
"41428","Potash"
"66036","Gold"
"33793","Copper"
"60134","Gold"
"41610","Gold"
"41758","Lithium"
"66515","Gold"
"60865","Gold"
"63606","Gold"
"34362","Diamonds"
"68021","Copper"
"40152","Iron Ore"
"84235","Copper"
"32052","Gold"
"56116","Gold"
"66741","Graphite"
"58549","Gold"
"65770","Gold"
"31641","Zinc"
"31111","Diamonds"
"33109","Gold"
"34332","Diamonds"
"34428","Iron Ore"
"64093","Iron Ore"
"30267","Platinum"
"36017","Diamonds"
"29484","Copper"
"25733","Lead"
"63446","Gold"
"65213","Ilmenite"
"70596","Ilmenite"
"58554","Gold"
"35085","U3O8"
"55595","Coal"
"24518","Copper"
"26405","Gold"
"24572","Gold"
"75973","Copper"
"26227","Gold"
"36926","Iron Ore"
"40285","Iron Ore"
"70742","Gold"
"67093","Gold"
"60879","Gold"
"29754","Gold"
"59353","Gold"
"59080","Iron Ore"
"57087","Gold"
"56511","U3O8"
"57469","U3O8"
"51151","Iron Ore"
"57990","Gold"
"61851","Iron Ore"
"41404","Phosphate"
"33630","Iron Ore"
"35538","Nickel"
"56324","Nickel"
"29320","Copper"
"60918","Tungsten"
"31277","Zinc"
"33173","Gold"
"69835","Coal"
"37403","Iron Ore"
"80819","Copper"
"80266","Zinc"
"35492","Copper"
"36998","Niobium"
"50363","Coal"
"69594","Coal"
"57678","U3O8"
"32043","Platinum"
"75527","Gold"
"37295","U3O8"
"30253","Nickel"
"29692","Nickel"
"59376","Gold"
"67471","Zinc"
"84280","Copper"
"52173","Coal"
"69870","Coal"
"69828","Coal"
"59081","Iron Ore"
"36255","Iron Ore"
"64060","Iron Ore"
"37392","Iron Ore"
"28184","Zinc"
"41823","Coal"
"30458","Gold"
"77425","Gold"
"41634","Coal"
"32991","Iron Ore"
"58251","Nickel"
"40306","Copper"
"30655","Copper"
"40594","Coal"
"70068","Iron Ore"
"32661","Gold"
"81247","Copper"
"69755","Coal"
"82152","Iron Ore"
"29737","Copper"
"77124","Nickel"
"36409","Molybdenum"
"58555","Gold"
"69844","Coal"
"39819","Copper"
"38593","Copper"
"75735","Copper"
"34019","Copper"
"33234","Gold"
"59082","Iron Ore"
"33348","Copper"
"28734","Copper"
"78825","Nickel"
"80829","Copper"
"58556","Copper"
"33125","Iron Ore"
"54348","Gold"
"67049","Coal"
"69725","Coal"
"31189","Zinc"
"77721","Coal"
"82021","Iron Ore"
"59083","Iron Ore"
"32736","Iron Ore"
"37683","Gold"
"58557","Gold"
"53717","Gold"
"80812","Copper"
"83078","Coal"
"58558","Gold"
"59084","Iron Ore"
"69812","Coal"
"28772","Gold"
"55014","Copper"
"36749","Iron Ore"
"62343","Copper"
"28442","Copper"
"60875","Gold"
"56839","Gold"
"38305","Copper"
"59316","Iron Ore"
"32777","Iron Ore"
"56944","Gold"
"83423","Copper"
"33712","Iron Ore"
"55367","Gold"
"31576","Diamonds"
"26084","Gold"
"38984","Gold"
"52668","Gold"
"70004","Coal"
"70005","Coal"
"35051","U3O8"
"26434","Gold"
"34182","U3O8"
"35526","Diamonds"
"67855","Gold"
"30158","Copper"
"67528","Gold"
"35369","Diamonds"
"57535","Bauxite"
"37147","Copper"
"39858","Copper"
"76222","Gold"
"67689","Gold"
"62644","Manganese"
"65046","Coal"
"70313","Bauxite"
"27882","Gold"
"30454","Gold"
"35068","U3O8"
"34542","Platinum"
"53022","Gold"
"64018","Silver"
"33929","Gold"
"34604","Diamonds"
"65332","Manganese"
"57257","Copper"
"78075","Gold"
"76530","Graphite"
"69022","Coal"
"27132","Tin"
"65932","Gold"
"61626","Graphite"
"65822","Graphite"
"70713","Graphite"
"70520","Graphite"
"70251","Coal"
"36512","Gold"
"60935","Gold"
"67665","Gold"
"49966","Coal"
"62138","Gold"
"70076","Coal"
"84016","Vanadium"
"84024","Vanadium"
"27133","Gold"
"38740","Gold"
"59614","Gold"
"66660","Gold"
"37807","Gold"
"49493","Gold"
"51055","Coal"
"27130","Copper"
"33398","Molybdenum"
"24545","Gold"
"32119","Lithium"
"24862","Gold"
"25315","Gold"
"37135","Lanthanides"
"24748","Gold"
"54778","Gold"
"57053","Gold"
"31097","Copper"
"26231","Gold"
"58196","Gold"
"37925","Copper"
"57779","Iron Ore"
"60410","Gold"
"41579","Coal"
"39405","Coal"
"81389","Copper"
"35256","U3O8"
"76220","Iron Ore"
"70096","Iron Ore"
"37383","Coal"
"33126","Copper"
"79580","Lithium"
"31162","Diamonds"
"49832","Coal"
"41719","Lithium"
"64385","Copper"
"56988","Gold"
"39907","Copper"
"24942","Zinc"
"30667","Iron Ore"
"34922","U3O8"
"68133","Gold"
"70543","Nickel"
"26499","Gold"
"37980","Gold"
"29520","Gold"
"65244","Gold"
"30596","Copper"
"30498","Zinc"
"66311","Zinc"
"56366","Ilmenite"
"80511","Cobalt"
"34403","Iron Ore"
"66798","Copper"
"38387","Gold"
"29886","Gold"
"70160","Coal"
"53663","Copper"
"28407","Gold"
"34062","Gold"
"38131","U3O8"
"25085","Silver"
"28272","Copper"
"35650","Zinc"
"61253","Gold"
"63918","Gold"
"70635","Graphite"
"66208","Bauxite"
"64389","Gold"
"56585","Bauxite"
"37280","Copper"
"65910","Gold"
"80618","Gold"
"40151","Gold"
"33059","Copper"
"33849","Nickel"
"25610","Gold"
"59085","Iron Ore"
"36489","Zinc"
"29238","Gold"
"52601","Zinc"
"36121","Gold"
"67953","Coal"
"27531","Nickel"
"28280","Copper"
"53625","U3O8"
"60663","Gold"
"29627","Gold"
"32220","Diamonds"
"32232","Gold"
"35748","U3O8"
"57288","Gold"
"37618","Gold"
"25845","Gold"
"35364","U3O8"
"36824","U3O8"
"68707","Coal"
"68702","Coal"
"25846","Gold"
"35263","Diamonds"
"51046","Gold"
"70470","Copper"
"57840","Nickel"
"59856","Gold"
"65896","Copper"
"66745","Gold"
"63520","Copper"
"41857","Lanthanides"
"64077","Coal"
"35614","U3O8"
"30279","Copper"
"58234","Copper"
"81640","Gold"
"53115","Gold"
"59086","Iron Ore"
"67733","Copper"
"40487","Coal"
"58515","Coal"
"69548","Iron Ore"
"69549","Manganese"
"65981","Bauxite"
"81514","Copper"
"68377","Chromite"
"67653","Iron Ore"
"76789","Potash"
"53228","Coal"
"27986","Molybdenum"
"39625","Coal"
"68424","Coal"
"70163","Coal"
"69471","Coal"
"32352","Gold"
"33421","Diamonds"
"29929","Gold"
"39540","Gold"
"61639","Gold"
"58559","Gold"
"25121","Silver"
"26027","Gold"
"26826","Gold"
"31564","Nickel"
"54224","Gold"
"54422","Gold"
"32250","Gold"
"78237","Gold"
"25400","Lead"
"57610","Gold"
"57886","Gold"
"56567","Gold"
"28824","Zinc"
"56001","Gold"
"56641","Gold"
"59088","Iron Ore"
"58544","Bauxite"
"75964","Phosphate"
"58560","Gold"
"35875","Gold"
"82578","Iron Ore"
"55974","Coal"
"83379","Iron Ore"
"41529","Coal"
"34897","Zinc"
"82221","Iron Ore"
"40496","Iron Ore"
"58561","Copper"
"82236","Iron Ore"
"82196","Iron Ore"
"80394","Lead"
"80251","Zinc"
"82122","Iron Ore"
"82057","Iron Ore"
"40205","Coal"
"35194","Gold"
"32705","Gold"
"31321","Platinum"
"36771","Lead"
"52174","Coal"
"58562","Gold"
"84763","Iron Ore"
"59089","Iron Ore"
"59502","Copper"
"82876","Nickel"
"36710","Molybdenum"
"82055","Iron Ore"
"30801","Copper"
"63089","Coal"
"83376","Iron Ore"
"83375","Iron Ore"
"50776","Diamonds"
"58471","Molybdenum"
"80252","Zinc"
"77588","Coal"
"82124","Iron Ore"
"59096","Iron Ore"
"58563","Gold"
"84638","Copper"
"57309","Zinc"
"59431","Coal"
"70262","Coal"
"69072","Coal"
"39171","Coal"
"49533","Coal"
"29867","Gold"
"33903","Gold"
"64709","Gold"
"50396","Coal"
"28508","Gold"
"26758","Gold"
"59097","Iron Ore"
"31850","Iron Ore"
"40605","Coal"
"70193","Coal"
"67268","Iron Ore"
"25745","Lead"
"36443","Copper"
"27903","Gold"
"26848","Gold"
"59098","Iron Ore"
"68368","Iron Ore"
"26489","Gold"
"81891","Zinc"
"68574","Coal"
"68933","Coal"
"26515","Gold"
"53766","Nickel"
"52833","Gold"
"25165","Gold"
"60525","Lithium"
"66526","Gold"
"69040","Coal"
"26428","Gold"
"60505","Coal"
"35335","U3O8"
"67290","Zinc"
"56377","Gold"
"82659","Bauxite"
"75542","Gold"
"79007","Gold"
"35912","Gold"
"56930","Copper"
"26301","Gold"
"57488","Copper"
"41889","Coal"
"57248","Platinum"
"38989","Gold"
"53566","Copper"
"31169","Copper"
"38341","Phosphate"
"41160","Phosphate"
"31357","Diamonds"
"32522","Gold"
"70441","Gold"
"38400","Gold"
"55879","Copper"
"54062","Gold"
"57768","Gold"
"70233","Coal"
"29601","Nickel"
"59925","Gold"
"26159","Gold"
"55857","Iron Ore"
"33460","Silver"
"30636","Palladium"
"70191","Coal"
"61268","Diamonds"
"70148","Coal"
"70149","Coal"
"30518","Gold"
"58022","Gold"
"60570","Gold"
"68323","Iron Ore"
"41163","Phosphate"
"57755","Gold"
"31335","Diamonds"
"84575","Copper"
"35717","U3O8"
"27155","Gold"
"52999","Titanium"
"64965","Gold"
"29211","Gold"
"50214","Gold"
"37786","Lithium"
"26136","Gold"
"24718","Gold"
"67876","Gold"
"24664","Zinc"
"51332","Coal"
"28203","Gold"
"56409","Copper"
"56411","Silver"
"64407","Copper"
"54777","Copper"
"28031","Gold"
"31041","Nickel"
"31587","Tin"
"32095","Copper"
"65626","Gold"
"33615","Diamonds"
"75766","Tungsten"
"29223","Gold"
"26549","Gold"
"30440","Gold"
"59722","Ilmenite"
"69225","Coal"
"29004","Gold"
"28075","Gold"
"40392","Coal"
"37170","Iron Ore"
"30754","Copper"
"26143","Gold"
"65923","Gold"
"61245","Gold"
"32005","Platinum"
"54155","Zircon"
"70167","Coal"
"30046","Gold"
"39445","Coal"
"40051","Coal"
"50479","Coal"
"29397","Gold"
"69366","Coal"
"25569","Gold"
"40869","U3O8"
"27815","Copper"
"63311","Gold"
"28129","Copper"
"66182","Iron Ore"
"64506","Copper"
"56696","Diamonds"
"36667","Gold"
"33687","Gold"
"30486","Copper"
"38013","Gold"
"68211","Copper"
"54251","Coal"
"26098","Gold"
"56877","Gold"
"64414","Gold"
"51291","Coal"
"67868","Copper"
"59099","Iron Ore"
"52551","Phosphate"
"79559","Copper"
"25988","Gold"
"53307","Gold"
"61716","Lanthanides"
"62792","Gold"
"70074","Coal"
"59101","Iron Ore"
"70553","Copper"
"28112","Gold"
"61137","Gold"
"39820","Copper"
"29938","Gold"
"30771","Gold"
"52752","Gold"
"57122","U3O8"
"32026","Copper"
"52729","Gold"
"57451","Copper"
"62989","U3O8"
"55390","Gold"
"58112","Nickel"
"63287","Nickel"
"27999","Copper"
"53674","Gold"
"39933","Copper"
"38450","Gold"
"24610","Gold"
"32900","Zinc"
"27142","Zinc"
"60751","Iron Ore"
"52940","Diamonds"
"36474","Gold"
"53843","Gold"
"49957","Gold"
"35790","U3O8"
"36196","Zinc"
"64327","Gold"
"32967","Gold"
"59317","Iron Ore"
"64344","Gold"
"36389","Gold"
"69136","Coal"
"34366","Diamonds"
"81177","Cobalt"
"79486","Manganese"
"26413","Gold"
"30541","Gold"
"61099","Gold"
"27600","Gold"
"54546","Gold"
"27702","Gold"
"29712","Gold"
"53074","Gold"
"28386","Copper"
"50397","Coal"
"81725","Coal"
"28759","Gold"
"38128","Gold"
"60543","Gold"
"40408","Platinum"
"60022","Lanthanides"
"40518","Platinum"
"33562","Diamonds"
"39143","Coal"
"54885","Silver"
"69552","Bauxite"
"64544","Bauxite"
"29441","Lead"
"76263","Lead"
"26742","Gold"
"53864","Gold"
"69553","Iron Ore"
"53819","Gold"
"27720","Gold"
"64174","Gold"
"56479","Silver"
"63102","Silver"
"24960","Copper"
"27723","Gold"
"79280","Cobalt"
"81347","Cobalt"
"70656","Silver"
"29373","Copper"
"81702","Tungsten"
"55272","Copper"
"54041","Gold"
"59102","Iron Ore"
"56402","Copper"
"31805","Lanthanides"
"79245","Copper"
"80693","Gold"
"53087","Gold"
"55998","U3O8"
"30671","Gold"
"63325","Gold"
"41911","Coal"
"41212","Lithium"
"40599","Gold"
"51160","Coal"
"60584","Iron Ore"
"34009","Gold"
"39835","Copper"
"64159","Gold"
"83108","Coal"
"24747","Silver"
"69289","Coal"
"41155","Coal"
"53840","Diamonds"
"67235","Copper"
"66956","Gold"
"36545","Phosphate"
"59475","Phosphate"
"50446","Phosphate"
"59707","Coal"
"49619","Coal"
"84760","Iron Ore"
"38839","Gold"
"27264","Zinc"
"39774","Coal"
"39985","Coal"
"58400","Cobalt"
"60371","Gold"
"65575","Graphite"
"67088","Graphite"
"38863","Coal"
"39561","Coal"
"67769","Iron Ore"
"57325","Gold"
"30913","Gold"
"34244","Diamonds"
"70497","Gold"
"34995","Gold"
"64255","Gold"
"25902","Gold"
"27261","Copper"
"27846","Copper"
"55031","Copper"
"25279","Gold"
"32282","Diamonds"
"33465","Molybdenum"
"33760","Diamonds"
"37561","Silver"
"54943","Coal"
"63966","Copper"
"68681","Coal"
"68680","Coal"
"68711","Coal"
"30906","Zinc"
"24431","Gold"
"41788","Lanthanides"
"63640","Coal"
"69456","Coal"
"56172","U3O8"
"35552","U3O8"
"37035","Lanthanides"
"54027","Copper"
"28231","Copper"
"53432","Gold"
"55578","Gold"
"39128","Coal"
"37123","Lanthanides"
"30618","Gold"
"26251","Gold"
"32270","Diamonds"
"59466","Silver"
"31774","Platinum"
"51692","Coal"
"31259","Gold"
"55927","Gold"
"35077","U3O8"
"26734","Gold"
"51679","Coal"
"68670","Coal"
"34109","Nickel"
"32086","Gold"
"33132","Iron Ore"
"55520","Iron Ore"
"53395","Copper"
"54043","Copper"
"38640","Gold"
"65843","Gold"
"27668","Gold"
"31105","Zinc"
"52148","U3O8"
"25818","Gold"
"24445","Copper"
"54745","Gold"
"64330","Lead"
"70466","U3O8"
"54707","U3O8"
"54004","Gold"
"41799","Gold"
"55701","Platinum"
"56239","Gold"
"60375","Gold"
"60464","Gold"
"25843","Gold"
"51570","Gold"
"53330","Gold"
"25931","Gold"
"57436","Gold"
"27671","Gold"
"76158","Tin"
"64523","Gold"
"84216","Nickel"
"54118","Antimony"
"66545","Antimony"
"67768","Antimony"
"25875","Gold"
"54237","Coal"
"68734","Coal"
"32296","Diamonds"
"29475","Copper"
"49944","U3O8"
"51991","Coal"
"37606","Lithium"
"26317","Gold"
"36544","Silver"
"65141","Silver"
"37878","Gold"
"57615","Gold"
"68057","Coal"
"55747","Gold"
"28291","Copper"
"51690","Coal"
"68925","Coal"
"41453","Coal"
"57085","Copper"
"79071","Gold"
"66267","Nickel"
"40532","Coal"
"38188","Coal"
"39460","Coal"
"49734","Coal"
"35641","Iron Ore"
"68793","Coal"
"58239","Coal"
"68823","Coal"
"39918","Coal"
"68426","Coal"
"54898","Lithium"
"24520","Gold"
"29015","Gold"
"60379","Gold"
"61088","Gold"
"52719","Ilmenite"
"32202","Iron Ore"
"36225","Platinum"
"64033","Gold"
"51334","Coal"
"55432","Gold"
"84355","Nickel"
"83267","Vanadium"
"82045","Iron Ore"
"64554","Graphite"
"82595","Iron Ore"
"58564","Gold"
"54867","Gold"
"37121","Lanthanides"
"58565","Gold"
"27420","Gold"
"69555","Iron Ore"
"82093","Iron Ore"
"77097","Iron Ore"
"39909","Molybdenum"
"58566","Gold"
"68387","Iron Ore"
"28234","Zinc"
"65593","Coal"
"37863","Copper"
"54754","Gold"
"58567","Gold"
"58568","Gold"
"84761","Iron Ore"
"66585","Tungsten"
"64141","Coal"
"41063","Coal"
"34452","Iron Ore"
"36430","Iron Ore"
"66839","Bauxite"
"64056","Lithium"
"59426","Gold"
"40884","Coal"
"33472","Nickel"
"67378","Copper"
"66626","Graphite"
"36393","Iron Ore"
"35325","Zinc"
"33946","Gold"
"60891","Gold"
"49645","Coal"
"39362","Iron Ore"
"54428","Gold"
"38245","Coal"
"67594","U3O8"
"28828","Gold"
"29501","Gold"
"40669","Coal"
"56012","Platinum"
"79529","Copper"
"84478","Copper"
"49826","Coal"
"65860","Iron Ore"
"32590","Iron Ore"
"36025","Nickel"
"41270","Coal"
"32727","Tin"
"24765","Gold"
"41965","Coal"
"69271","Coal"
"28771","Gold"
"26218","Copper"
"54154","Gold"
"54172","Gold"
"66490","Gold"
"29846","Gold"
"39387","Coal"
"25876","Gold"
"65205","Iron Ore"
"39914","Coal"
"50961","U3O8"
"60546","Nickel"
"24973","Gold"
"68742","Coal"
"30424","Gold"
"36995","Nickel"
"65219","Coal"
"55370","Copper"
"38548","Iron Ore"
"54971","Gold"
"34110","Copper"
"36654","Iron Ore"
"79990","Gold"
"36391","Iron Ore"
"28176","Copper"
"25670","Gold"
"35407","Iron Ore"
"70693","Gold"
"28149","Gold"
"66001","Gold"
"41094","Coal"
"37347","Potash"
"25892","Gold"
"27472","Nickel"
"37032","Gold"
"38449","Gold"
"60299","Gold"
"24570","Gold"
"25828","Gold"
"55591","Nickel"
"52868","Gold"
"34505","Diamonds"
"25526","Gold"
"62883","Gold"
"54941","Gold"
"25395","Gold"
"54433","Silver"
"76002","Nickel"
"42055","Coal"
"64946","Gold"
"61177","Coal"
"59106","Iron Ore"
"69186","Coal"
"59107","Iron Ore"
"40490","Coal"
"40134","Coal"
"69046","Coal"
"70244","Coal"
"41950","Tin"
"49761","Coal"
"61845","Manganese"
"66376","Manganese"
"38968","Coal"
"40102","Coal"
"26819","Gold"
"55297","Copper"
"59847","Copper"
"62246","Manganese"
"27724","Gold"
"29327","Gold"
"50923","Nickel"
"34784","U3O8"
"68248","Nickel"
"70382","Chromite"
"58178","Chromite"
"25546","Gold"
"40166","Nickel"
"27676","Copper"
"82070","Iron Ore"
"81188","Gold"
"26603","Gold"
"52930","Gold"
"37697","Gold"
"38580","Iron Ore"
"29678","Gold"
"69133","Coal"
"38430","Coal"
"39049","Coal"
"59677","Coal"
"57657","Gold"
"26777","Gold"
"41709","Coal"
"60080","Coal"
"67881","Coal"
"53000","Diamonds"
"58433","Copper"
"58434","Copper"
"37870","Phosphate"
"56425","Copper"
"67331","Copper"
"70498","Copper"
"37054","Lanthanides"
"57313","Lanthanides"
"35665","Copper"
"38598","U3O8"
"54676","Gold"
"30306","Gold"
"28133","Gold"
"57639","Gold"
"39934","Copper"
"29758","Gold"
"31736","Diamonds"
"70083","Coal"
"50398","Coal"
"58435","Copper"
"57780","Gold"
"60373","Gold"
"40231","Iron Ore"
"37909","Iron Ore"
"82072","Iron Ore"
"29641","Gold"
"83733","Gold"
"53773","Gold"
"79576","Gold"
"40533","Coal"
"81436","Lithium"
"39652","Coal"
"66710","Zircon"
"69926","Coal"
"70027","Bauxite"
"58008","Gold"
"70008","Coal"
"70489","Copper"
"30367","Gold"
"30366","Gold"
"26203","Tin"
"27242","Silver"
"40067","Coal"
"27359","Gold"
"54586","Gold"
