"unid","hcluster_id","year","commodity","def_weight"
"446_2001",446,2001,"Gold",0.000568668013364542
"446_2001",446,2001,"Lead/Zinc/Silver",1.65006776919852e-06
"446_2001",446,2001,"Nickel",0.600120099304812
"446_2001",446,2001,"Other non-ferrous ores n.e.c.",0.0188552773878056
"446_2002",446,2002,"Copper",0.00129522650455893
"446_2002",446,2002,"Gold",0.000222988041117521
"446_2002",446,2002,"Lead/Zinc/Silver",1.49487125689297e-06
"446_2002",446,2002,"Nickel",0.295327438484614
"446_2002",446,2002,"Other non-ferrous ores n.e.c.",0.00242866164626569
"446_2003",446,2003,"Copper",0.000499782082724121
"446_2003",446,2003,"Gold",0.000147587602722029
"446_2003",446,2003,"Lead/Zinc/Silver",1.39855191026857e-06
"446_2003",446,2003,"Nickel",0.129420842058151
"446_2003",446,2003,"Other non-ferrous ores n.e.c.",0.00102757354357982
"446_2004",446,2004,"Copper",0.0171225537304399
"446_2004",446,2004,"Gold",0.00107139918426293
"446_2004",446,2004,"Lead/Zinc/Silver",4.17971512308733e-06
"446_2004",446,2004,"Nickel",0.610411595901604
"446_2004",446,2004,"Other non-ferrous ores n.e.c.",0.00151911817817663
"446_2005",446,2005,"Copper",0.00388849694240407
"446_2005",446,2005,"Gold",0.000209893229316504
"446_2005",446,2005,"Lead/Zinc/Silver",7.83577372542597e-05
"446_2005",446,2005,"Nickel",0.136863136525509
"446_2005",446,2005,"Other non-ferrous ores n.e.c.",0.000808523697314109
"446_2006",446,2006,"Copper",0.0223714298191478
"446_2006",446,2006,"Gold",0.00102003812732128
"446_2006",446,2006,"Lead/Zinc/Silver",5.99993205134372e-06
"446_2006",446,2006,"Nickel",0.719551047218348
"446_2006",446,2006,"Other non-ferrous ores n.e.c.",0.00500916100391846
"446_2007",446,2007,"Copper",0.0164091183165452
"446_2007",446,2007,"Gold",0.000287311191615004
"446_2007",446,2007,"Lead/Zinc/Silver",4.39740790851185e-06
"446_2007",446,2007,"Nickel",0.359931719809517
"446_2007",446,2007,"Other non-ferrous ores n.e.c.",0.00283177745869737
"446_2008",446,2008,"Copper",0.00644640774760315
"446_2008",446,2008,"Gold",0.000217743999672131
"446_2008",446,2008,"Lead/Zinc/Silver",2.1078503890464e-06
"446_2008",446,2008,"Nickel",0.250124242184389
"446_2008",446,2008,"Other non-ferrous ores n.e.c.",0.00146221186971616
"446_2009",446,2009,"Copper",0.00267706994430091
"446_2009",446,2009,"Gold",0.000123775034793877
"446_2009",446,2009,"Lead/Zinc/Silver",1.60697950042189e-06
"446_2009",446,2009,"Nickel",0.0801406286768704
"446_2009",446,2009,"Other non-ferrous ores n.e.c.",0.000552989628206274
"446_2010",446,2010,"Copper",0.00580922400351832
"446_2010",446,2010,"Gold",0.0002183940369449
"446_2010",446,2010,"Lead/Zinc/Silver",5.11844374214151e-06
"446_2010",446,2010,"Nickel",0.103796645166145
"446_2010",446,2010,"Other non-ferrous ores n.e.c.",0.000532923951720089
"446_2011",446,2011,"Copper",0.0628569071466319
"446_2011",446,2011,"Gold",0.00194052811229801
"446_2011",446,2011,"Lead/Zinc/Silver",3.51943680227385e-05
"446_2011",446,2011,"Nickel",0.818697058623812
"446_2011",446,2011,"Other non-ferrous ores n.e.c.",0.00387900733292278
"446_2012",446,2012,"Copper",0.0265297124000769
"446_2012",446,2012,"Gold",0.000809064831094847
"446_2012",446,2012,"Lead/Zinc/Silver",1.92516545211526e-05
"446_2012",446,2012,"Nickel",0.389684860299822
"446_2012",446,2012,"Other non-ferrous ores n.e.c.",0.00191425043467867
"446_2013",446,2013,"Copper",0.0304070735651678
"446_2013",446,2013,"Gold",0.000876213174525741
"446_2013",446,2013,"Lead/Zinc/Silver",2.50142111223394e-05
"446_2013",446,2013,"Nickel",0.509061339945396
"446_2013",446,2013,"Other non-ferrous ores n.e.c.",0.00314999282176157
"446_2014",446,2014,"Copper",0.0339576501086555
"446_2014",446,2014,"Gold",0.000719459022485148
"446_2014",446,2014,"Lead/Zinc/Silver",5.67571285023614e-05
"446_2014",446,2014,"Nickel",0.443589639444579
"446_2014",446,2014,"Other non-ferrous ores n.e.c.",0.0023779867022868
"446_2015",446,2015,"Copper",0.0183524873635615
"446_2015",446,2015,"Gold",0.000369835178463198
"446_2015",446,2015,"Lead/Zinc/Silver",8.72823062356333e-06
"446_2015",446,2015,"Nickel",0.234543066615398
"446_2015",446,2015,"Other non-ferrous ores n.e.c.",0.00100443636860774
"446_2016",446,2016,"Copper",0.012014906447906
"446_2016",446,2016,"Gold",0.000963738495434605
"446_2016",446,2016,"Lead/Zinc/Silver",3.19334921366802e-05
"446_2016",446,2016,"Nickel",0.235938583802856
"446_2016",446,2016,"Other non-ferrous ores n.e.c.",0.023715925644633
"446_2017",446,2017,"Copper",0.00875038090782878
"446_2017",446,2017,"Gold",0.000857104561289976
"446_2017",446,2017,"Lead/Zinc/Silver",2.97834623441359e-05
"446_2017",446,2017,"Nickel",0.136473423854701
"446_2017",446,2017,"Other non-ferrous ores n.e.c.",0.668916364837486
"446_2018",446,2018,"Copper",0.00811774481436933
"446_2018",446,2018,"Gold",0.00101593339206546
"446_2018",446,2018,"Lead/Zinc/Silver",3.25318262876119e-05
"446_2018",446,2018,"Nickel",0.120632984487646
"446_2018",446,2018,"Other non-ferrous ores n.e.c.",1.14746589326566
"446_2019",446,2019,"Gold",0.000181715928168755
"446_2019",446,2019,"Lead/Zinc/Silver",3.42424561643804e-05
"446_2019",446,2019,"Other non-ferrous ores n.e.c.",0.213513526065106
"449_2002",449,2002,"Gold",0.00516215698242187
"449_2003",449,2003,"Gold",0.00515658618164062
"449_2004",449,2004,"Gold",0.0157653697694068
"449_2005",449,2005,"Gold",0.0215469144143497
"449_2006",449,2006,"Gold",0.0265991509298886
"449_2007",449,2007,"Gold",0.00952639152592678
"449_2008",449,2008,"Gold",0.00884200726318359
"449_2009",449,2009,"Gold",0.00147452697753906
"449_2010",449,2010,"Gold",0.0154431325073242
"449_2011",449,2011,"Gold",0.0558990078125
"449_2012",449,2012,"Copper",0.00440881058348966
"449_2012",449,2012,"Gold",6.88667525416721e-08
"449_2012",449,2012,"Lead/Zinc/Silver",1.0291190937416e-06
"449_2013",449,2013,"Copper",0.00853455381845642
"449_2013",449,2013,"Gold",1.15660777571943e-07
"449_2013",449,2013,"Lead/Zinc/Silver",2.14167847127737e-06
"449_2014",449,2014,"Copper",0.00661839381909364
"449_2014",449,2014,"Gold",6.50988589947927e-08
"449_2014",449,2014,"Lead/Zinc/Silver",1.4506279458058e-06
"449_2016",449,2016,"Copper",0.00416501771730819
"449_2016",449,2016,"Gold",9.98256980201517e-08
"449_2016",449,2016,"Lead/Zinc/Silver",9.01724715524624e-07
"449_2017",449,2017,"Copper",0.00958393633657775
"449_2017",449,2017,"Gold",1.24545039726951e-07
"449_2017",449,2017,"Lead/Zinc/Silver",2.0292673083057e-06
"454_2001",454,2001,"Gold",0.00157393249511719
"454_2002",454,2002,"Gold",0.000785611633300781
"454_2004",454,2004,"Gold",0.00235951538085937
"454_2005",454,2005,"Gold",0.00313381231689453
"454_2008",454,2008,"Gold",0.000786871154785156
"454_2010",454,2010,"Gold",0.00392986773681641
"454_2011",454,2011,"Gold",6.47049043207617e-05
"454_2011",454,2011,"Other non-ferrous ores n.e.c.",0.00701923943161674
"454_2012",454,2012,"Gold",0.00984309141271255
"454_2013",454,2013,"Gold",0.000616471976485907
"460_2004",460,2004,"Gold",1.40982844795417e-07
"460_2004",460,2004,"Nickel",0.00158880646588567
"460_2006",460,2006,"Gold",6.6756444054778e-08
"460_2006",460,2006,"Nickel",0.000791031449122351
"460_2011",460,2011,"Gold",3.53315310009072e-08
"460_2011",460,2011,"Nickel",0.00079465270001495
"460_2011",460,2011,"Other non-ferrous ores n.e.c.",2.57234443061165e-06
"463_2001",463,2001,"Coal",0.0135612122802734
"463_2002",463,2002,"Coal",0.0254257821078431
"463_2003",463,2003,"Coal",0.000753412963867187
"463_2004",463,2004,"Coal",0.0797831558263442
"463_2005",463,2005,"Coal",0.0406660557861328
"463_2006",463,2006,"Coal",0.0964270338512944
"463_2007",463,2007,"Coal",0.0512020162138097
"463_2008",463,2008,"Coal",0.0897361476871266
"463_2009",463,2009,"Coal",0.0277246005847407
"463_2010",463,2010,"Coal",0.0493213800400678
"463_2011",463,2011,"Coal",0.0633420399239334
"463_2012",463,2012,"Coal",0.0652035067971622
"463_2013",463,2013,"Coal",0.0703465367884019
"463_2014",463,2014,"Coal",0.0323875328369141
"463_2015",463,2015,"Coal",0.00527206414794922
"463_2016",463,2016,"Coal",0.016568555847168
"463_2017",463,2017,"Coal",0.000753203552246094
"467_2003",467,2003,"Gold",0.000769580261230469
"467_2008",467,2008,"Gold",0.000768749816894531
"467_2009",467,2009,"Gold",0.000768726379394531
"467_2018",467,2018,"Gold",0.000768643188476562
"474_2004",474,2004,"Iron Ore",0.0298403766946232
"474_2005",474,2005,"Iron Ore",0.00413468778219784
"474_2007",474,2007,"Iron Ore",0.000782952819824219
"474_2010",474,2010,"Iron Ore",0.0383653878173828
"474_2011",474,2011,"Iron Ore",0.000782934692382812
"477_2010",477,2010,"unknown",0.000559451497395833
"478_2001",478,2001,"Coal",0.158420794689223
"478_2002",478,2002,"Coal",0.182112166860782
"478_2003",478,2003,"Coal",0.126042430070944
"478_2004",478,2004,"Coal",0.0754426455006319
"478_2005",478,2005,"Coal",0.17419866140017
"478_2006",478,2006,"Coal",0.0336297240600586
"478_2007",478,2007,"Coal",0.0880296888825061
"478_2008",478,2008,"Coal",0.141492591994102
"478_2009",478,2009,"Coal",0.086346717590332
"478_2010",478,2010,"Coal",0.440729748208917
"478_2011",478,2011,"Coal",0.107829300798483
"478_2012",478,2012,"Coal",0.222590114661841
"478_2013",478,2013,"Coal",0.080598869934082
"478_2014",478,2014,"Coal",0.063316753112793
"478_2015",478,2015,"Coal",0.169611968688965
"478_2016",478,2016,"Coal",0.165653283203125
"478_2017",478,2017,"Coal",0.0877005906668869
"478_2018",478,2018,"Coal",0.00983771398925781
"478_2019",478,2019,"Coal",0.197820814581179
"480_2001",480,2001,"Coal",0.00490464781159046
"480_2002",480,2002,"Coal",0.054874193809599
"480_2003",480,2003,"Coal",0.0481198512353037
"480_2004",480,2004,"Coal",0.0664679102567785
"480_2005",480,2005,"Coal",0.0427609569091797
"480_2006",480,2006,"Coal",0.0117381489257812
"480_2007",480,2007,"Coal",0.0797606538488051
"480_2008",480,2008,"Coal",0.127912116651587
"480_2009",480,2009,"Coal",0.0722837831289254
"480_2010",480,2010,"Coal",0.119280395320399
"480_2011",480,2011,"Coal",0.00251536450195312
"480_2012",480,2012,"Coal",0.0511468725585938
"480_2013",480,2013,"Coal",0.0259898495483398
"480_2014",480,2014,"Coal",0.0368960704956055
"480_2018",480,2018,"Coal",0.0147525527142693
"481_2004",481,2004,"Coal",0.0296504697509766
"481_2008",481,2008,"Coal",0.00082354736328125
"481_2010",481,2010,"Coal",0.00082354248046875
"481_2011",481,2011,"Coal",0.000823526245117187
"484_2001",484,2001,"Copper",0.00102999825664766
"484_2001",484,2001,"Gold",2.46262300268788e-06
"484_2001",484,2001,"Lead/Zinc/Silver",0.067862778683105
"484_2001",484,2001,"Tin",0.00613488012718606
"484_2002",484,2002,"Copper",0.000138231712950392
"484_2002",484,2002,"Gold",3.64356771979576e-07
"484_2002",484,2002,"Lead/Zinc/Silver",0.0113963200307189
"484_2002",484,2002,"Tin",0.000806184308135213
"484_2003",484,2003,"Copper",2.68419304934416e-05
"484_2003",484,2003,"Gold",7.55794560243229e-08
"484_2003",484,2003,"Lead/Zinc/Silver",0.00198260012921069
"484_2004",484,2004,"Copper",0.0033098138000497
"484_2004",484,2004,"Gold",6.41564394295126e-07
"484_2004",484,2004,"Lead/Zinc/Silver",0.0131809254429774
"484_2004",484,2004,"Tin",4.33585825142764e-05
"484_2005",484,2005,"Copper",0.00978499719189548
"484_2005",484,2005,"Gold",1.41392411470345e-06
"484_2005",484,2005,"Lead/Zinc/Silver",0.0412491011998216
"484_2005",484,2005,"Tin",0.00061004221656715
"484_2006",484,2006,"Copper",0.00743420772885649
"484_2006",484,2006,"Gold",8.91668951259775e-07
"484_2006",484,2006,"Lead/Zinc/Silver",0.0279580887927272
"484_2007",484,2007,"Copper",0.0729527971592703
"484_2007",484,2007,"Gold",6.72249269170812e-06
"484_2007",484,2007,"Lead/Zinc/Silver",0.262789944584548
"484_2008",484,2008,"Copper",0.00733651487102838
"484_2008",484,2008,"Gold",7.44929771547547e-07
"484_2008",484,2008,"Lead/Zinc/Silver",0.0277927689327049
"484_2008",484,2008,"Nickel",0.000505738964088683
"484_2008",484,2008,"Tin",0.000263746902973267
"484_2009",484,2009,"Copper",0.015628752199014
"484_2009",484,2009,"Gold",1.14081909041132e-06
"484_2009",484,2009,"Lead/Zinc/Silver",0.0587345096342514
"484_2009",484,2009,"Nickel",0.000422686828342078
"484_2009",484,2009,"Tin",0.00206812723072795
"484_2010",484,2010,"Copper",0.00668135508023214
"484_2010",484,2010,"Gold",6.61205147374793e-07
"484_2010",484,2010,"Lead/Zinc/Silver",0.029490540134805
"484_2010",484,2010,"Tin",0.00136672806467878
"484_2011",484,2011,"Copper",0.00623886993377921
"484_2011",484,2011,"Gold",5.19092519357417e-07
"484_2011",484,2011,"Lead/Zinc/Silver",0.0266312529121133
"484_2011",484,2011,"Tin",0.000678116204874755
"484_2012",484,2012,"Copper",0.00868595254120196
"484_2012",484,2012,"Gold",1.0182649550554e-06
"484_2012",484,2012,"Lead/Zinc/Silver",0.0318978018104923
"484_2012",484,2012,"Tin",0.00175985747248601
"484_2013",484,2013,"Copper",0.00358075582105488
"484_2013",484,2013,"Gold",3.37261643292556e-07
"484_2013",484,2013,"Lead/Zinc/Silver",0.0144523149282212
"484_2013",484,2013,"Tin",0.00080587095349356
"484_2014",484,2014,"Copper",0.00672460656905136
"484_2014",484,2014,"Gold",7.8092828475339e-07
"484_2014",484,2014,"Lead/Zinc/Silver",0.0351664635177885
"484_2014",484,2014,"Tin",0.00204321802880161
"484_2015",484,2015,"Copper",0.000536291404371443
"484_2015",484,2015,"Gold",5.0779447322689e-07
"484_2015",484,2015,"Lead/Zinc/Silver",0.0207192811642639
"484_2015",484,2015,"Tin",0.001244773068982
"484_2016",484,2016,"Copper",0.00981316377351641
"484_2016",484,2016,"Gold",6.27385332011079e-06
"484_2016",484,2016,"Lead/Zinc/Silver",0.541631787796605
"484_2016",484,2016,"Tin",0.0318071437710383
"484_2017",484,2017,"Copper",0.00559167661934696
"484_2017",484,2017,"Gold",4.82604275343352e-06
"484_2017",484,2017,"Lead/Zinc/Silver",0.429559860590901
"484_2017",484,2017,"Tin",0.0299817149847347
"484_2018",484,2018,"Copper",0.000566008296045083
"484_2018",484,2018,"Gold",5.13887991975605e-07
"484_2018",484,2018,"Lead/Zinc/Silver",0.0403924975954278
"484_2018",484,2018,"Tin",0.00260363816180738
"484_2019",484,2019,"Copper",0.00209977177010887
"484_2019",484,2019,"Gold",1.54490332529881e-06
"484_2019",484,2019,"Lead/Zinc/Silver",0.150289421770694
"484_2019",484,2019,"Tin",0.00990647290745405
"491_2001",491,2001,"Coal",0.0190619969482422
"491_2002",491,2002,"Coal",0.0444746616821289
"491_2003",491,2003,"Coal",0.0924109591356465
"491_2004",491,2004,"Coal",0.0372414388686236
"491_2005",491,2005,"Coal",0.022237326171875
"491_2006",491,2006,"Coal",0.000794185607910156
"491_2007",491,2007,"Coal",0.00158880206298828
"491_2008",491,2008,"Coal",0.0539772660105986
"491_2009",491,2009,"Coal",0.0260677356639189
"491_2010",491,2010,"Coal",0.0571791143798828
"491_2011",491,2011,"Coal",0.00238231164550781
"491_2012",491,2012,"Coal",0.00158844409179687
"491_2013",491,2013,"Coal",0.000759933979587929
"491_2015",491,2015,"Coal",0.00158780004882813
"491_2017",491,2017,"Coal",0.0007942412109375
"491_2018",491,2018,"Coal",0.0262099437866211
"491_2019",491,2019,"Coal",0.000793951782226562
"495_2011",495,2011,"Gold",0.00598521484805836
"495_2013",495,2013,"Gold",0.00199975072619868
"501_2001",501,2001,"unknown",0.000796458557128906
"501_2003",501,2003,"unknown",0.00557301983642578
"501_2004",501,2004,"unknown",0.00238936999511719
"501_2005",501,2005,"unknown",0.00159459649658203
"501_2006",501,2006,"unknown",0.00234032696365656
"501_2008",501,2008,"unknown",0.0073587264176911
"501_2010",501,2010,"unknown",0.0246625822481043
"501_2011",501,2011,"unknown",0.00717488256835937
"501_2012",501,2012,"unknown",0.0196370005502738
"501_2013",501,2013,"unknown",0.00234158093261719
"501_2014",501,2014,"unknown",0.00796479809570312
"501_2017",501,2017,"unknown",0.00398240850830078
"501_2018",501,2018,"unknown",0.0148769835971009
"501_2019",501,2019,"unknown",0.0552159409000172
"506_2001",506,2001,"Coal",0.0485288867766736
"506_2002",506,2002,"Coal",0.0482651395014744
"506_2003",506,2003,"Coal",0.0396502931980507
"506_2004",506,2004,"Coal",0.0281571075214461
"506_2005",506,2005,"Coal",0.0493068567504883
"506_2006",506,2006,"Coal",0.110845892996515
"506_2007",506,2007,"Coal",0.0205137117524989
"506_2008",506,2008,"Coal",0.0594917405144187
"506_2010",506,2010,"Coal",0.0436620803833008
"506_2011",506,2011,"Coal",0.0515749189855239
"506_2013",506,2013,"Coal",0.0450705484619141
"506_2014",506,2014,"Coal",0.00468641105262906
"506_2016",506,2016,"Coal",0.0325418702167586
"506_2018",506,2018,"Coal",0.0716714172803692
"506_2019",506,2019,"Coal",0.00552122256170535
"507_2001",507,2001,"Coal",0.0165228607958027
"507_2002",507,2002,"Coal",0.176449211927706
"507_2003",507,2003,"Coal",0.20758236574731
"507_2004",507,2004,"Coal",0.146735698127537
"507_2005",507,2005,"Coal",0.265503249868595
"507_2006",507,2006,"Coal",0.297864844014486
"507_2007",507,2007,"Coal",0.096312992739928
"507_2008",507,2008,"Coal",0.260755853952685
"507_2009",507,2009,"Coal",0.337274186978209
"507_2010",507,2010,"Coal",0.231779426682416
"507_2011",507,2011,"Coal",0.117224105224849
"507_2012",507,2012,"Coal",0.0297812222917145
"507_2013",507,2013,"Coal",0.147839954100366
"507_2014",507,2014,"Coal",0.183229122706754
"507_2015",507,2015,"Coal",0.00234564404727711
"507_2016",507,2016,"Coal",0.0408323013008866
"507_2017",507,2017,"Coal",0.013167109821155
"507_2018",507,2018,"Coal",0.020220662109375
"507_2019",507,2019,"Coal",0.227736095955882
"510_2002",510,2002,"Lead/Zinc/Silver",0.0408060651175705
"510_2003",510,2003,"Lead/Zinc/Silver",0.0068221826171875
"510_2006",510,2006,"Copper",0.00107396188065095
"510_2006",510,2006,"Gold",1.48621605090511e-08
"510_2006",510,2006,"Lead/Zinc/Silver",0.00726924851880197
"510_2007",510,2007,"Copper",0.00427410674925584
"510_2007",510,2007,"Gold",2.84239151188736e-08
"510_2007",510,2007,"Lead/Zinc/Silver",0.0196032513624735
"510_2010",510,2010,"Copper",0.0022972860530872
"510_2010",510,2010,"Gold",1.55606413262582e-08
"510_2010",510,2010,"Lead/Zinc/Silver",0.00623237673099803
"510_2011",510,2011,"Copper",3.77670448976706e-05
"510_2011",510,2011,"Gold",1.78767897815878e-10
"510_2011",510,2011,"Lead/Zinc/Silver",6.59251912203076e-05
"515_2013",515,2013,"Gold",0.000791350708007812
"526_2001",526,2001,"Tin",0.000639702847349877
"526_2003",526,2003,"Tin",0.0140869289550781
"526_2004",526,2004,"Tin",0.00148286340332031
"529_2001",529,2001,"Iron Ore",0.000825046691894531
"529_2002",529,2002,"Iron Ore",0.0206467782592773
"529_2003",529,2003,"Iron Ore",0.000825065979003906
"529_2004",529,2004,"Iron Ore",0.00743302392578125
"529_2005",529,2005,"Iron Ore",0.000825062744140625
"529_2006",529,2006,"Iron Ore",0.0148542940063477
"529_2007",529,2007,"Iron Ore",0.0016492646484375
"529_2009",529,2009,"Iron Ore",0.00165188250732422
"529_2010",529,2010,"Iron Ore",0.00329927453613281
"529_2011",529,2011,"Iron Ore",0.00412723059082031
"529_2012",529,2012,"Iron Ore",0.0107309098510742
"541_2001",541,2001,"Coal",0.00231832598876953
"541_2010",541,2010,"Coal",0.000773461120605469
"557_2006",557,2006,"Iron Ore",0.00329235192871094
"557_2010",557,2010,"Iron Ore",0.000823255310058594
"559_2001",559,2001,"Coal",0.985900966293754
"559_2002",559,2002,"Coal",1.44139832257607
"559_2003",559,2003,"Coal",1.07647533795597
"559_2004",559,2004,"Coal",0.768691452334415
"559_2005",559,2005,"Coal",1.75460625762006
"559_2006",559,2006,"Coal",1.82980549103621
"559_2007",559,2007,"Coal",1.32974201947716
"559_2008",559,2008,"Coal",1.1570492719796
