snl_id,hcluster_id,commodities_list,country_name,country_isoa3
24850,00000000000000015822,Gold,United States,USA
34685,00000000000000015823,"Copper,Gold,Molybdenum",United States,USA
57901,00000000000000011494,"Gold,Silver,Copper,Zinc,Lead",Mexico,MEX
29572,00000000000000000413,Copper,Armenia,ARM
31261,00000000000000004113,"Nickel,Copper,Platinum",Canada,CAN
53895,00000000000000015824,"Platinum,Palladium,Rhodium",United States,USA
76207,00000000000000004114,Graphite,Canada,CAN
67222,00000000000000004114,Graphite,Canada,CAN
67292,00000000000000004115,Graphite,Canada,CAN
67537,00000000000000004115,Graphite,Canada,CAN
62022,00000000000000004116,"Nickel,Copper,Platinum,Palladium,Rhodium",Canada,CAN
67248,00000000000000004114,Graphite,Canada,CAN
67793,00000000000000004114,Graphite,Canada,CAN
49988,00000000000000000465,"Silver,Lead,Copper",Australia,AUS
34553,00000000000000013985,"Gold,Silver",Russian Federation,RUS
69927,00000000000000013949,Coal,Romania,ROU
66344,00000000000000004117,"Copper,Silver,Gold",Canada,CAN
41109,00000000000000004118,Potash,Canada,CAN
54449,00000000000000004119,Diamonds,Canada,CAN
54980,00000000000000004120,Iron Ore,Canada,CAN
59908,00000000000000004121,Lithium,Canada,CAN
77062,00000000000000004122,"Lithium,Potash,Borates",Canada,CAN
78973,00000000000000004123,Lithium,Canada,CAN
32101,00000000000000009366,"Tin,Niobium,Tantalum,Lithium",Spain,ESP
26170,00000000000000004124,"Gold,Silver,Copper,Lead,Bismuth,Tellurium",Canada,CAN
32656,00000000000000017573,Diamonds,South Africa,ZAF
28439,00000000000000017476,Gold,Venezuela,VEN
27270,00000000000000004125,"Gold,Silver,Lead,Zinc",Canada,CAN
60315,00000000000000015825,Gold,United States,USA
60501,00000000000000015826,Gold,United States,USA
59422,00000000000000011102,U3O8,Kyrgyzstan,KGZ
61438,00000000000000013053,Coal,New Zealand,NZL
26374,00000000000000000466,Gold,Australia,AUS
32697,00000000000000013986,Gold,Russian Federation,RUS
26841,00000000000000006816,"Copper,Gold",Chile,CHL
31468,00000000000000011495,"Copper,Gold",Mexico,MEX
68200,00000000000000004126,"U3O8,Lanthanides,Thorium,Rare Earth Elements",Canada,CAN
63043,00000000000000004084,Gold,Canada,CAN
70670,00000000000000013897,"Copper,Zinc,Lead,Gold,Silver,Tin",Portugal,PRT
30706,00000000000000009313,Gold,Egypt,EGY
78829,00000000000000011496,"Gold,Silver",Mexico,MEX
37329,00000000000000013987,"Gold,Silver",Russian Federation,RUS
53997,00000000000000003409,Gold,Brazil,BRA
35884,00000000000000015286,"Lead,Zinc,Silver",Tajikistan,TJK
24798,00000000000000015827,"Gold,Silver,Copper,Zinc",United States,USA
25217,00000000000000015828,"Gold,Silver",United States,USA
25071,00000000000000015829,"Gold,Silver",United States,USA
64110,00000000000000004127,"Molybdenum,Silver,Copper",Canada,CAN
25311,00000000000000015799,"Gold,Silver",United States,USA
26939,00000000000000015799,Gold,United States,USA
77447,00000000000000015799,"Gold,Silver",United States,USA
30021,00000000000000015830,"Zinc,Copper,Lead",United States,USA
70684,00000000000000015830,"Copper,Zinc,Lead,Silver",United States,USA
27848,00000000000000004060,"Zinc,Copper,Gold,Silver",Canada,CAN
26570,00000000000000000467,Gold,Australia,AUS
66514,00000000000000012619,Phosphate,Mauritania,MRT
74748,00000000000000003401,Iron Ore,Brazil,BRA
36259,00000000000000012299,"Molybdenum,Copper",Mongolia,MNG
63179,00000000000000013191,"Gold,Silver,Zinc,Copper,Lead",Peru,PER
66163,00000000000000008941,Gold,Colombia,COL
27780,00000000000000013988,"Copper,Zinc,Gold,Silver",Russian Federation,RUS
70053,00000000000000015709,Coal,Ukraine,UKR
61138,00000000000000010851,Copper,Kazakhstan,KAZ
69029,00000000000000015709,Coal,Ukraine,UKR
39448,00000000000000013972,Coal,Russian Federation,RUS
67316,00000000000000014988,Coal,Serbia,SRB
32322,00000000000000003410,"Copper,Gold",Brazil,BRA
36635,00000000000000017443,U3O8,Uzbekistan,UZB
67172,00000000000000008690,Gold,Republic of Côte d'Ivoire,CIV
38737,00000000000000007162,Tantalum,China,CHN
55519,00000000000000007163,Gold,China,CHN
67830,00000000000000011497,"Copper,Silver",Mexico,MEX
81253,00000000000000007164,Copper,China,CHN
32728,00000000000000004084,Gold,Canada,CAN
58156,00000000000000017574,Coal,South Africa,ZAF
66970,00000000000000017573,Diamonds,South Africa,ZAF
60186,00000000000000017575,Diamonds,South Africa,ZAF
37400,00000000000000013054,Gold,New Zealand,NZL
25865,00000000000000004128,Gold,Canada,CAN
58026,00000000000000000468,Phosphate,Australia,AUS
39649,00000000000000013989,Gold,Russian Federation,RUS
32957,00000000000000004129,Diamonds,Canada,CAN
36650,00000000000000004130,U3O8,Canada,CAN
31235,00000000000000017573,Diamonds,South Africa,ZAF
33464,00000000000000004060,"Nickel,Copper,Cobalt,Gold,Platinum,Palladium",Canada,CAN
38837,00000000000000004131,Niobium,Canada,CAN
52452,00000000000000004131,Niobium,Canada,CAN
28404,00000000000000017477,Diamonds,Venezuela,VEN
33455,00000000000000000469,"Copper,Silver,U3O8,Cobalt,Gold",Australia,AUS
31975,00000000000000006823,"Iron Ore,Magnetite,Copper",Chile,CHL
55541,00000000000000000470,"Copper,Gold,U3O8",Australia,AUS
49709,00000000000000013990,Coal,Russian Federation,RUS
30520,00000000000000011498,"Gold,Silver,Copper",Mexico,MEX
30705,00000000000000009314,Gold,Egypt,EGY
27058,00000000000000014842,"Copper,Gold,Silver,Zinc",Saudi Arabia,SAU
25602,00000000000000015831,"Gold,Silver",United States,USA
24548,00000000000000015832,Gold,United States,USA
49930,00000000000000010801,Phosphate,Jordan,JOR
25849,00000000000000004132,Molybdenum,Canada,CAN
30836,00000000000000000471,Gold,Australia,AUS
37109,00000000000000000472,"Lanthanides,Thorium",Australia,AUS
59632,00000000000000000473,"Copper,Iron Ore,Gold",Australia,AUS
37455,00000000000000013186,"Copper,Gold,Silver,Molybdenum",Peru,PER
61248,00000000000000013192,Gold,Peru,PER
66008,00000000000000006824,"Copper,Gold",Chile,CHL
61654,00000000000000014982,U3O8,Federal Republic of Somalia,SOM
62316,00000000000000000099,Gold,Argentina,ARG
33069,00000000000000011499,"Copper,Gold",Mexico,MEX
64397,00000000000000013898,"Gold,Lanthanides,Zinc,Copper",Portugal,PRT
26483,00000000000000013899,"Copper,Zinc,Lead,Silver,Gold",Portugal,PRT
41738,00000000000000015833,Lithium,United States,USA
37516,00000000000000015833,Lithium,United States,USA
62106,00000000000000000474,"Iron Ore,Magnetite",Australia,AUS
37587,00000000000000013991,Gold,Russian Federation,RUS
35450,00000000000000000475,"Copper,U3O8,Tungsten,Tin,Graphite,Zinc,Gold,Lead,Silver,Bismuth,Molybdenum",Australia,AUS
39060,00000000000000000476,U3O8,Australia,AUS
37504,00000000000000004133,Potash,Canada,CAN
27040,00000000000000004134,Gold,Canada,CAN
33090,00000000000000017576,Diamonds,South Africa,ZAF
53593,00000000000000004135,"Gold,Silver",Canada,CAN
58250,00000000000000013992,"Nickel,Copper,Cobalt",Russian Federation,RUS
67775,00000000000000013993,"Nickel,Copper",Russian Federation,RUS
61236,00000000000000011103,Tin,Kyrgyzstan,KGZ
63939,00000000000000015834,Coal,United States,USA
51989,00000000000000015805,Coal,United States,USA
51322,00000000000000015797,Coal,United States,USA
34886,00000000000000015835,U3O8,United States,USA
67330,00000000000000004136,Copper,Canada,CAN
51324,00000000000000015797,Coal,United States,USA
53026,00000000000000000477,Gold,Australia,AUS
68423,00000000000000009367,Coal,Spain,ESP
29733,00000000000000004060,Gold,Canada,CAN
33474,00000000000000004137,Diamonds,Canada,CAN
68418,00000000000000000478,Coal,Australia,AUS
41224,00000000000000015836,Coal,United States,USA
41924,00000000000000010088,Coal,Indonesia,IDN
25034,00000000000000015837,Silver,United States,USA
52708,00000000000000015838,"Gold,Silver",United States,USA
35598,00000000000000000479,U3O8,Australia,AUS
53712,00000000000000015839,Gold,United States,USA
53660,00000000000000004138,"Copper,Gold",Canada,CAN
66172,00000000000000004138,"Copper,Gold",Canada,CAN
51301,00000000000000014941,Diamonds,Sierra Leone,SLE
55505,00000000000000015797,Coal,United States,USA
51326,00000000000000015797,Coal,United States,USA
51330,00000000000000015797,Coal,United States,USA
26545,00000000000000015840,Gold,United States,USA
66525,00000000000000011197,Gold,Kingdom of Cambodia,KHM
67085,00000000000000006825,"Copper,Gold,Iron Ore",Chile,CHL
24924,00000000000000015841,Molybdenum,United States,USA
51705,00000000000000015797,Coal,United States,USA
25011,00000000000000015841,"Silver,Gold,Lead,Zinc",United States,USA
24663,00000000000000015842,"Gold,Molybdenum",United States,USA
27739,00000000000000009368,"Lead,Silver,Zinc,Mercury",Spain,ESP
61237,00000000000000011090,Coal,Kyrgyzstan,KGZ
28526,00000000000000017444,"Copper,Gold,Silver,Molybdenum,Zinc,Lead",Uzbekistan,UZB
28710,00000000000000003411,"Gold,Silver",Brazil,BRA
41333,00000000000000013994,Coal,Russian Federation,RUS
68300,00000000000000015709,Coal,Ukraine,UKR
25055,00000000000000015843,"Copper,Lead,Gold,Silver,Zinc",United States,USA
27979,00000000000000009369,Gold,Spain,ESP
33442,00000000000000011500,"Silver,Zinc,Lead",Mexico,MEX
60248,00000000000000000480,Coal,Australia,AUS
29795,00000000000000013193,Gold,Peru,PER
53610,00000000000000013194,"Copper,Zinc,Lead",Peru,PER
29168,00000000000000013195,"Zinc,Lead,Silver,Gold,Copper",Peru,PER
36877,00000000000000013195,"Zinc,Silver,Lead,Copper,Antimony",Peru,PER
62580,00000000000000010794,Bauxite,Jamaica,JAM
28119,00000000000000013603,"Nickel,Cobalt,Chromite,Iron Ore",Philippines,PHL
39236,00000000000000000481,Coal,Australia,AUS
66236,00000000000000000482,Coal,Australia,AUS
41697,00000000000000000483,Coal,Australia,AUS
26356,00000000000000015844,Gold,United States,USA
52943,00000000000000015797,Coal,United States,USA
61032,00000000000000009976,Gold,Guyana,GUY
34275,00000000000000000484,Copper,Australia,AUS
79233,00000000000000004139,"Gold,Silver,Lead,Zinc",Canada,CAN
57909,00000000000000003412,Nickel,Brazil,BRA
52626,00000000000000009370,Iron Ore,Spain,ESP
54831,00000000000000003413,"Gold,Silver,Copper",Brazil,BRA
60009,00000000000000011501,"Gold,Silver",Mexico,MEX
35680,00000000000000015845,U3O8,United States,USA
70607,00000000000000015845,U3O8,United States,USA
70299,00000000000000015711,Coal,Ukraine,UKR
30373,00000000000000012300,Gold,Mongolia,MNG
38959,00000000000000012301,Coal,Mongolia,MNG
40295,00000000000000000485,Iron Ore,Australia,AUS
50575,00000000000000006826,"Copper,Silver",Chile,CHL
27679,00000000000000006822,"Copper,Silver",Chile,CHL
59072,00000000000000017478,Iron Ore,Venezuela,VEN
39511,00000000000000012302,"Gold,Silver,Zinc,Lead,Copper",Mongolia,MNG
39028,00000000000000012303,"Gold,Silver,Lead,Zinc",Mongolia,MNG
54307,00000000000000012304,Gold,Mongolia,MNG
56381,00000000000000012305,Gold,Mongolia,MNG
30490,00000000000000011502,Gold,Mexico,MEX
33371,00000000000000000100,"Copper,Gold,Silver",Argentina,ARG
37851,00000000000000003414,"Iron Ore,Gold",Brazil,BRA
38112,00000000000000000486,"Lead,Silver,Zinc,Copper",Australia,AUS
27010,00000000000000015338,"Gold,Silver,Copper",Turkey,TUR
54131,00000000000000011503,"Gold,Silver",Mexico,MEX
41932,00000000000000004140,Coal,Canada,CAN
32241,00000000000000000487,Diamonds,Australia,AUS
26280,00000000000000015846,Gold,United States,USA
28592,00000000000000003297,"Zinc,Silver,Tin,Lead",Bolivia,BOL
32668,00000000000000000019,Diamonds,Angola,AGO
30767,00000000000000013196,"Gold,Copper,Molybdenum",Peru,PER
58137,00000000000000008942,Gold,Colombia,COL
33976,00000000000000003415,Diamonds,Brazil,BRA
76763,00000000000000013936,"Titanium,Iron Ore",Republic of Paraguay,PRY
31204,00000000000000003416,Diamonds,Brazil,BRA
60481,00000000000000013197,"Gold,Copper",Peru,PER
32677,00000000000000000101,Gold,Argentina,ARG
30211,00000000000000013198,"Zinc,Silver,Lead,Gold,Copper",Peru,PER
78159,00000000000000011504,"Gold,Silver,Zinc,Lead,Copper",Mexico,MEX
55776,00000000000000004141,Gold,Canada,CAN
31121,00000000000000006827,"Gold,Copper,Molybdenum",Chile,CHL
39924,00000000000000010852,"Copper,Molybdenum",Kazakhstan,KAZ
57890,00000000000000015339,"Gold,Molybdenum",Turkey,TUR
75858,00000000000000006828,Gold,Chile,CHL
53300,00000000000000011104,Gold,Kyrgyzstan,KGZ
29343,00000000000000015286,"Zinc,Lead",Tajikistan,TJK
35729,00000000000000010839,Gold,Kazakhstan,KAZ
70506,00000000000000011341,Graphite,Democratic Socialist Republic of Sri Lanka,LKA
50974,00000000000000013199,"Gold,Copper,Molybdenum,Silver",Peru,PER
25669,00000000000000000102,"Copper,Gold,Silver,Molybdenum",Argentina,ARG
40662,00000000000000010089,Iron Ore,Indonesia,IDN
70029,00000000000000009611,Bauxite,France,FRA
37490,00000000000000013900,"Copper,Zinc,Lead,Gold,Silver",Portugal,PRT
56453,00000000000000000103,"Gold,Copper,Zinc,Lead,Silver",Argentina,ARG
79165,00000000000000013901,Lithium,Portugal,PRT
50609,00000000000000013902,"Copper,Gold,Silver",Portugal,PRT
25977,00000000000000015847,Gold,United States,USA
63946,00000000000000010445,"Copper,Iron Ore,Zinc,Lead",India,IND
28682,00000000000000004142,Copper,Canada,CAN
54629,00000000000000004095,Gold,Canada,CAN
36944,00000000000000013995,Diamonds,Russian Federation,RUS
55392,00000000000000015848,U3O8,United States,USA
75544,00000000000000015216,Gold,Republic of Chad,TCD
39654,00000000000000013996,Coal,Russian Federation,RUS
28130,00000000000000013604,Copper,Philippines,PHL
35222,00000000000000000488,U3O8,Australia,AUS
55689,00000000000000000489,U3O8,Australia,AUS
31199,00000000000000015849,Silver,United States,USA
25868,00000000000000004143,Gold,Canada,CAN
26344,00000000000000004060,Gold,Canada,CAN
79764,00000000000000011505,"Gold,Silver",Mexico,MEX
36386,00000000000000006829,"Gold,Silver",Chile,CHL
29777,00000000000000013200,Gold,Peru,PER
31295,00000000000000017577,"Platinum,Palladium,Rhodium,Iridium,Ruthenium,Gold,Nickel,Copper",South Africa,ZAF
67509,00000000000000015850,Gold,United States,USA
36305,00000000000000006816,Copper,Chile,CHL
36307,00000000000000006830,Copper,Chile,CHL
28790,00000000000000017445,"Gold,Silver",Uzbekistan,UZB
33928,00000000000000017445,Gold,Uzbekistan,UZB
30537,00000000000000011506,"Zinc,Silver,Lead,Gold",Mexico,MEX
57338,00000000000000013201,"Silver,Gold,Lead,Copper",Peru,PER
26833,00000000000000003417,Gold,Brazil,BRA
34438,00000000000000003418,Iron Ore,Brazil,BRA
55693,00000000000000003419,"Iron Ore,Manganese",Brazil,BRA
58002,00000000000000003420,"Gold,Copper,Nickel,Zinc,Manganese",Brazil,BRA
63953,00000000000000010446,Lithium,India,IND
60619,00000000000000003421,Bauxite,Brazil,BRA
61228,00000000000000017938,Nickel,Zimbabwe,ZWE
56892,00000000000000000104,"U3O8,Vanadium",Argentina,ARG
66297,00000000000000010447,Bauxite,India,IND
32208,00000000000000004144,Gold,Canada,CAN
66763,00000000000000000490,"Copper,Gold",Australia,AUS
33043,00000000000000004145,"Diamonds,Gold,Nickel",Canada,CAN
51919,00000000000000004146,Gold,Canada,CAN
62849,00000000000000015340,Coal,Turkey,TUR
33853,00000000000000013202,"Silver,Copper,Gold",Peru,PER
40417,00000000000000013202,"Gold,Silver",Peru,PER
30160,00000000000000013203,Copper,Peru,PER
55753,00000000000000011507,"Gold,Silver",Mexico,MEX
81246,00000000000000007165,"Copper,Silver,Gold",China,CHN
67427,00000000000000015851,"Potash,Potassium Oxide",United States,USA
28899,00000000000000003298,Gold,Bolivia,BOL
60973,00000000000000013997,"Gold,Silver",Russian Federation,RUS
57421,00000000000000003422,Iron Ore,Brazil,BRA
41675,00000000000000003423,Potash,Brazil,BRA
60765,00000000000000003424,"Gold,Copper",Brazil,BRA
35958,00000000000000013746,"Iron Ore,Titanium,Vanadium",Papua New Guinea,PNG
24831,00000000000000015852,Gold,United States,USA
41739,00000000000000003425,Potash,Brazil,BRA
50312,00000000000000003426,Gold,Brazil,BRA
57991,00000000000000003427,Gold,Brazil,BRA
68061,00000000000000006831,Copper,Chile,CHL
25598,00000000000000015831,"Gold,Silver",United States,USA
37082,00000000000000010448,"Lanthanides,Titanium",India,IND
27803,00000000000000010449,"Zinc,Lead,Copper",India,IND
66738,00000000000000011342,Graphite,Democratic Socialist Republic of Sri Lanka,LKA
56550,00000000000000015853,"Gold,Silver",United States,USA
55738,00000000000000011399,Tin,Madagascar,MDG
81173,00000000000000011399,"Lanthanides,Rare Earth Elements",Madagascar,MDG
35896,00000000000000011400,U3O8,Madagascar,MDG
30428,00000000000000011401,"Nickel,Cobalt,Magnesium",Madagascar,MDG
39142,00000000000000000491,Coal,Australia,AUS
70030,00000000000000010450,Iron Ore,India,IND
33991,00000000000000011402,"Copper,Nickel,Platinum,Palladium,Iron Ore",Madagascar,MDG
66262,00000000000000011403,Iron Ore,Madagascar,MDG
55733,00000000000000011404,"Iron Ore,Magnetite",Madagascar,MDG
53064,00000000000000010080,Coal,Indonesia,IDN
33772,00000000000000000492,"Copper,U3O8,Gold",Australia,AUS
35360,00000000000000015854,U3O8,United States,USA
36557,00000000000000015854,U3O8,United States,USA
65299,00000000000000013747,"Gold,Copper",Papua New Guinea,PNG
26569,00000000000000011508,Gold,Mexico,MEX
65248,00000000000000011509,Gold,Mexico,MEX
65641,00000000000000008691,Gold,Republic of Côte d'Ivoire,CIV
35203,00000000000000004147,"U3O8,Gold,Graphite",Canada,CAN
68336,00000000000000013605,Chromite,Philippines,PHL
27421,00000000000000015855,Gold,United States,USA
27364,00000000000000015856,Diamonds,United States,USA
51870,00000000000000015797,Coal,United States,USA
68762,00000000000000015797,Coal,United States,USA
24493,00000000000000015857,"Gold,Silver,Zinc",United States,USA
24549,00000000000000015858,Gold,United States,USA
66429,00000000000000015833,Gold,United States,USA
34568,00000000000000009244,"Gold,Silver,Lead,Zinc",Ecuador,ECU
36941,00000000000000013204,Copper,Peru,PER
37474,00000000000000003428,"Nickel,Cobalt,Copper",Brazil,BRA
56360,00000000000000011510,"Gold,Copper,Zinc,Lead,Silver",Mexico,MEX
34273,00000000000000000493,"Copper,Gold,U3O8",Australia,AUS
28850,00000000000000013998,"Gold,Silver",Russian Federation,RUS
58194,00000000000000013999,Gold,Russian Federation,RUS
65038,00000000000000012306,"Copper,Gold",Mongolia,MNG
55055,00000000000000000494,"Copper,Zinc,Lead",Australia,AUS
64425,00000000000000000495,Gold,Australia,AUS
54086,00000000000000004148,"Copper,Zinc,Lead,Gold,Silver,Molybdenum",Canada,CAN
56651,00000000000000000105,"Gold,Silver,Copper",Argentina,ARG
62876,00000000000000006832,"Copper,Gold",Chile,CHL
64408,00000000000000004149,"Lithium,Lanthanides,Tantalum,Gold",Canada,CAN
26130,00000000000000004150,"Gold,Silver",Canada,CAN
76949,00000000000000009895,"Graphite,Gold,Nickel,Palladium,Platinum,Copper",Greenland,GRL
36916,00000000000000011365,"Gold,Copper,Molybdenum",Morocco,MAR
70157,00000000000000010451,Coal,India,IND
70156,00000000000000010452,Coal,India,IND
70075,00000000000000010443,Coal,India,IND
59512,00000000000000010453,Coal,India,IND
37715,00000000000000000496,"Phosphate,Potash,U3O8",Australia,AUS
32924,00000000000000009896,"Nickel,Copper,Cobalt,Platinum,Palladium,Gold",Greenland,GRL
27462,00000000000000006833,"Copper,Silver",Chile,CHL
41819,00000000000000015797,Coal,United States,USA
66751,00000000000000015341,Graphite,Turkey,TUR
59595,00000000000000003429,U3O8,Brazil,BRA
32563,00000000000000004060,"Gold,Copper,Zinc",Canada,CAN
57048,00000000000000007166,"Copper,Nickel,Lead",China,CHN
52810,00000000000000010090,"Gold,Zircon",Indonesia,IDN
59073,00000000000000014000,"Iron Ore,Magnetite",Russian Federation,RUS
54583,00000000000000011405,"Gold,Diamonds",Madagascar,MDG
55742,00000000000000011406,Chromite,Madagascar,MDG
29081,00000000000000004060,Gold,Canada,CAN
